onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.013804	4	OLD3_R_03	OLD3_R	O	3	R	word69	scene08	qqinspire	qqColorado_River_A	2	0.013804	4	1.6473	SOF	D1S	0
10.1306	4	OLD3_R_18	OLD3_R	O	3	R	word91	scene03	qqpinch	qqArlington_Cemetery_A	2	10.1306	4	2.0123	SOF	D1S	10
20.1432	4	OLD3_R_17	OLD3_R	O	3	R	word25	scene36	qqcrave	qqYankee_Stadium_A	2	20.1432	3	2.5327	SOF	D1S	20
30.1207	4	OLD3_R_05	OLD3_R	O	3	R	word40	scene30	qqdream	qqTimbuktu_A	2	30.1207	4	2.1507	SOF	D1S	30
40.1273	4	OLD3_R_12	OLD3_R	O	3	R	word33	scene10	qqdecorate	qqDead_Sea_A	2	40.1273	4	3.595	SOF	D1S	40
50.1272	4	OLD3_R_09	OLD3_R	O	3	R	word99	scene04	qqrefuse	qqBerlin_Wall_A	2	50.1272	4	3.2608	SOF	D1S	50
60.13	4	OLD3_R_08	OLD3_R	O	3	R	word01	scene13	qqabandon	qqEiffel_Tower_A	2	60.13	2	4.2552	SOF	D1S	60
70.1431	4	OLD1_R_12	OLD1_R	O	1	R	word116	object19	qqsoak	qqMegaphone_A	2	70.1431	4	3.0358	SOF	D1S	70
80.1203	4	OLD3_R_01	OLD3_R	O	3	R	word35	scene22	qqdemonstrate	qqMississippi_River_A	2	80.1203	2	3.5832	SOF	D1S	80
90.1281	4	OLD3_R_14	OLD3_R	O	3	R	word80	scene20	qqmarry	qqMachu_Picchu_A	2	90.1281	4	3.4633	SOF	D1S	90
100.1363	4	OLD3_R_13	OLD3_R	O	3	R	word60	scene12	qqhaunt	qqDubai_A	2	100.1363	2	4.0369	SOF	D1S	100
110.1301	4	OLD1_R_04	OLD1_R	O	1	R	word46	object26	qqescape	qqRazor_A	2	110.1301	4	3.2715	SOF	D1S	110
120.1339	4	OLD1_R_11	OLD1_R	O	1	R	word98	object11	qqquieted	qqFrying_Pan_A	2	120.1339	2	3.5951	SOF	D1S	120
130.1462	4	OLD3_R_15	OLD3_R	O	3	R	word54	scene33	qqforgive	qqUS_Supreme_Court_A	2	130.1462	2	2.9514	SOF	D1S	130
140.1374	4	OLD3_R_17	OLD3_R	O	3	R	word25	scene36	qqcrave	qqYankee_Stadium_A	2	140.1374	3	1.429	SOF	D1S	140
150.1275	4	OLD3_R_06	OLD3_R	O	3	R	word79	scene24	qqmarch	qqPalace_of_Versailles_A	2	150.1275	0	0	SOF	D1S	150
160.1208	4	OLD3_R_09	OLD3_R	O	3	R	word99	scene04	qqrefuse	qqBerlin_Wall_A	2	160.1208	3	2.4734	SOF	D1S	160
170.1334	4	OLD3_R_08	OLD3_R	O	3	R	word01	scene13	qqabandon	qqEiffel_Tower_A	2	170.1334	2	1.5699	SOF	D1S	170
180.1368	4	OLD3_R_06	OLD3_R	O	3	R	word79	scene24	qqmarch	qqPalace_of_Versailles_A	2	180.1368	3	4.3097	SOF	D1S	180
190.14	4	OLD3_R_13	OLD3_R	O	3	R	word60	scene12	qqhaunt	qqDubai_A	2	190.14	2	1.4953	SOF	D1S	190
200.131	4	OLD1_R_07	OLD1_R	O	1	R	word131	object33	qquntangle	qqTraffic_Cone_A	2	200.131	1	3.7744	SOF	D1S	200
