onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.0092221	4	OLD1_T_13	OLD1_T	O	1	TRUE	word03	scene02	qqadopt	qqAmazon_A	2	0.0092221	2	3.3303	FSO	D1S	0
10.1334	4	OLD3_T_04	OLD3_T	O	3	TRUE	word92	face05	qqpolish	qqJennifer_Lopez_A	2	10.1334	4	2.5733	FSO	D1S	10
20.1334	4	OLD3_T_17	OLD3_T	O	3	TRUE	word132	face34	qqupdate	qqOwen_Wilson_A	2	20.1334	1	3.6301	FSO	D1S	20
30.1205	4	OLD3_T_13	OLD3_T	O	3	TRUE	word55	face13	qqfossilize	qqReese_Witherspoon_A	2	30.1205	1	2.8272	FSO	D1S	30
40.123	4	OLD3_T_16	OLD3_T	O	3	TRUE	word45	face12	qqembrace	qqOprah_Winfrey_A	2	40.123	4	2.3403	FSO	D1S	40
50.1349	4	OLD1_T_15	OLD1_T	O	1	TRUE	word126	scene28	qqthrow	qqStonehenge_A	2	50.1349	3	4.1807	FSO	D1S	50
60.1258	4	OLD3_T_03	OLD3_T	O	3	TRUE	word102	face16	qqrepel	qqTaylor_Swift_A	2	60.1258	2	3.4557	FSO	D1S	60
70.1259	4	OLD3_T_15	OLD3_T	O	3	TRUE	word99	face10	qqrefuse	qqMiley_Cyrus_A	2	70.1259	2	2.7097	FSO	D1S	70
80.1195	4	OLD3_T_10	OLD3_T	O	3	TRUE	word96	face03	qqpublicize	qqEmma_Stone_A	2	80.1195	3	3.4646	FSO	D1S	80
90.124	4	OLD3_T_13	OLD3_T	O	3	TRUE	word55	face13	qqfossilize	qqReese_Witherspoon_A	2	90.124	1	1.6002	FSO	D1S	90
100.1359	4	OLD3_T_09	OLD3_T	O	3	TRUE	word114	face22	qqsnap	qqBradley_Cooper_A	2	100.1359	2	2.2796	FSO	D1S	100
110.1273	4	OLD1_T_05	OLD1_T	O	1	TRUE	word105	scene31	qqrub	qqTimes_Square_A	2	110.1273	1	3.3426	FSO	D1S	110
120.127	4	OLD3_T_14	OLD3_T	O	3	TRUE	word76	face09	qqlick	qqMadonna_A	2	120.127	1	2.289	FSO	D1S	120
130.1275	4	OLD3_T_06	OLD3_T	O	3	TRUE	word32	face20	qqdecay	qqAlec_Baldwin_A	2	130.1275	2	2.8754	FSO	D1S	130
140.1229	4	OLD1_T_14	OLD1_T	O	1	TRUE	word23	scene26	qqconnect	qqSahara_Desert_A	2	140.1229	1	1.9187	FSO	D1S	140
150.1367	4	OLD3_T_05	OLD3_T	O	3	TRUE	word65	face01	qqimitate	qqAdele_A	2	150.1367	1	3.2773	FSO	D1S	150
160.1283	4	OLD3_T_02	OLD3_T	O	3	TRUE	word06	face06	qqaward	qqJulianne_Moore_A	2	160.1283	3	3.199	FSO	D1S	160
170.1279	4	OLD3_T_04	OLD3_T	O	3	TRUE	word92	face05	qqpolish	qqJennifer_Lopez_A	2	170.1279	4	3.2139	FSO	D1S	170
180.1289	4	OLD1_T_03	OLD1_T	O	1	TRUE	word10	scene01	qqboost	qqAlcatraz_A	2	180.1289	1	4.2085	FSO	D1S	180
