onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.019303	4	OLD3_T_15	OLD3_T	O	3	TRUE	word129	object15	qqtravel	qqIron_A	2	0.019303	4	2.7097	OFS	D1S	0
10.1232	4	OLD3_T_07	OLD3_T	O	3	TRUE	word07	object16	qqbalance	qqKeys_A	2	10.1232	4	3.3052	OFS	D1S	10
20.1247	4	OLD3_T_08	OLD3_T	O	3	TRUE	word06	object22	qqaward	qqPaintbrush_A	2	20.1247	2	2.9432	OFS	D1S	20
30.1292	4	OLD1_T_03	OLD1_T	O	1	TRUE	word119	face18	qqsqueak	qqTyra_Banks_A	2	30.1292	1	3.6585	OFS	D1S	30
40.1247	4	OLD3_T_10	OLD3_T	O	3	TRUE	word83	object25	qqmodernize	qqPlunger_A	2	40.1247	2	2.4983	OFS	D1S	40
50.1394	4	OLD3_T_09	OLD3_T	O	3	TRUE	word62	object17	qqhide	qqLighter_A	2	50.1394	4	2.4469	OFS	D1S	50
60.135	4	OLD3_T_03	OLD3_T	O	3	TRUE	word128	object24	qqtrade	qqPipe_A	2	60.135	3	2.7529	OFS	D1S	60
70.1558	4	OLD3_T_10	OLD3_T	O	3	TRUE	word83	object25	qqmodernize	qqPlunger_A	2	70.1558	2	2.3639	OFS	D1S	70
80.1256	4	OLD3_T_04	OLD3_T	O	3	TRUE	word134	object26	qqvote	qqRazor_A	2	80.1256	2	4.0142	OFS	D1S	80
90.1402	4	OLD1_T_14	OLD1_T	O	1	TRUE	word13	face03	qqbuy	qqEmma_Stone_A	2	90.1402	2	3.294	OFS	D1S	90
100.1393	4	OLD3_T_11	OLD3_T	O	3	TRUE	word88	object01	qqpaddle	qqBaseball_Bat_A	2	100.1393	1	3.6036	OFS	D1S	100
110.1236	4	OLD3_T_05	OLD3_T	O	3	TRUE	word37	object09	qqdiscover	qqFork_A	2	110.1236	1	2.481	OFS	D1S	110
120.1259	4	OLD3_T_15	OLD3_T	O	3	TRUE	word129	object15	qqtravel	qqIron_A	2	120.1259	4	1.6063	OFS	D1S	120
130.1569	4	OLD1_T_01	OLD1_T	O	1	TRUE	word80	face17	qqmarry	qqTina_Fey_A	2	130.1569	4	3.3895	OFS	D1S	130
140.1462	4	OLD3_T_02	OLD3_T	O	3	TRUE	word86	object10	qqnurture	qqFrisbee_A	2	140.1462	3	3.6473	OFS	D1S	140
150.1364	4	OLD1_T_17	OLD1_T	O	1	TRUE	word96	face13	qqpublicize	qqReese_Witherspoon_A	2	150.1364	4	2.8584	OFS	D1S	150
160.1421	4	OLD3_T_18	OLD3_T	O	3	TRUE	word42	object21	qqdye	qqMug_A	2	160.1421	1	3.1358	OFS	D1S	160
170.1566	4	OLD3_T_01	OLD3_T	O	3	TRUE	word01	object34	qqabandon	qqWalkie_Talkie_A	2	170.1566	2	4.3834	OFS	D1S	170
180.1293	4	OLD1_T_04	OLD1_T	O	1	TRUE	word107	face31	qqscratch	qqLeonardo_Dicaprio_A	2	180.1293	4	3.3086	OFS	D1S	180
190.1283	4	OLD3_T_05	OLD3_T	O	3	TRUE	word37	object09	qqdiscover	qqFork_A	2	190.1283	1	2.0917	OFS	D1S	190
200.1488	4	OLD3_T_17	OLD3_T	O	3	TRUE	word125	object05	qqterrify	qqBucket_A	2	200.1488	2	2.6669	OFS	D1S	200
210.1408	4	OLD3_T_04	OLD3_T	O	3	TRUE	word134	object26	qqvote	qqRazor_A	2	210.1408	1	3.5886	OFS	D1S	210
220.129	4	OLD1_T_02	OLD1_T	O	1	TRUE	word126	face15	qqthrow	qqSofia_Vergara_A	2	220.129	1	2.9726	OFS	D1S	220
230.1598	4	OLD1_T_15	OLD1_T	O	1	TRUE	word24	face16	qqcram	qqTaylor_Swift_A	2	230.1598	1	3.098	OFS	D1S	230
240.1599	4	OLD1_T_08	OLD1_T	O	1	TRUE	word21	face29	qqcommand	qqJon_Stewart_A	2	240.1599	1	5.1046	OFS	D1S	240
250.1492	4	OLD3_T_18	OLD3_T	O	3	TRUE	word42	object21	qqdye	qqMug_A	2	250.1492	2	3.4974	OFS	D1S	250
260.1304	4	OLD1_T_09	OLD1_T	O	1	TRUE	word124	face02	qqswipe	qqBeyonce_A	2	260.1304	4	3.643	OFS	D1S	260
270.1432	4	OLD3_T_06	OLD3_T	O	3	TRUE	word102	object04	qqrepel	qqBottle_A	2	270.1432	4	2.2126	OFS	D1S	270
280.1593	4	OLD3_T_16	OLD3_T	O	3	TRUE	word103	object19	qqrescue	qqMegaphone_A	2	280.1593	4	2.8985	OFS	D1S	280
290.1315	4	OLD3_T_14	OLD3_T	O	3	TRUE	word22	object32	qqcomplain	qqToothbrush_A	2	290.1315	1	3.4815	OFS	D1S	290
300.1321	4	OLD3_T_01	OLD3_T	O	3	TRUE	word01	object34	qqabandon	qqWalkie_Talkie_A	2	300.1321	3	2.7925	OFS	D1S	300
310.1529	4	OLD1_T_18	OLD1_T	O	1	TRUE	word16	face14	qqchase	qqSarah_Palin_A	2	310.1529	1	2.2237	OFS	D1S	310
320.1426	4	OLD1_T_12	OLD1_T	O	1	TRUE	word82	face36	qqmelt	qqTom_Hanks_A	2	320.1426	1	2.3329	OFS	D1S	320
330.1596	4	OLD3_T_01	OLD3_T	O	3	TRUE	word01	object34	qqabandon	qqWalkie_Talkie_A	2	330.1596	1	3.1043	OFS	D1S	330
340.1627	4	OLD3_T_08	OLD3_T	O	3	TRUE	word06	object22	qqaward	qqPaintbrush_A	2	340.1627	1	3.2702	OFS	D1S	340
350.1334	4	OLD3_T_13	OLD3_T	O	3	TRUE	word18	object35	qqchill	qqWallet_A	2	350.1334	4	4.1212	OFS	D1S	350
360.1506	4	OLD1_T_07	OLD1_T	O	1	TRUE	word90	face09	qqpay	qqMadonna_A	2	360.1506	4	2.7513	OFS	D1S	360
370.1436	4	OLD3_T_09	OLD3_T	O	3	TRUE	word62	object17	qqhide	qqLighter_A	2	370.1436	4	3.3077	OFS	D1S	370
380.1471	4	OLD3_T_15	OLD3_T	O	3	TRUE	word129	object15	qqtravel	qqIron_A	2	380.1471	4	2.0459	OFS	D1S	380
390.1638	4	OLD3_T_12	OLD3_T	O	3	TRUE	word98	object13	qqquieted	qqHandbag_A	2	390.1638	2	3.0253	OFS	D1S	390
400.1641	4	OLD3_T_14	OLD3_T	O	3	TRUE	word22	object32	qqcomplain	qqToothbrush_A	2	400.1641	1	2.1398	OFS	D1S	400
410.1518	4	OLD3_T_13	OLD3_T	O	3	TRUE	word18	object35	qqchill	qqWallet_A	2	410.1518	4	2.4621	OFS	D1S	410
