onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.10242	4	OLD3_T_13	OLD3_T	O	3	TRUE	word76	scene29	qqlick	qqTaj_Mahal_A	1	0.10242	1	5.0875	SOF	D1S	0
10.1391	4	OLD3_T_15	OLD3_T	O	3	TRUE	word32	scene36	qqdecay	qqYankee_Stadium_A	1	10.1391	2	4.7069	SOF	D1S	10
20.1262	4	OLD3_T_09	OLD3_T	O	3	TRUE	word69	scene26	qqinspire	qqSahara_Desert_A	1	20.1262	3	4.4159	SOF	D1S	20
30.1269	4	OLD1_T_08	OLD1_T	O	1	TRUE	word144	object32	qqyodel	qqToothbrush_A	1	30.1269	1	3.6558	SOF	D1S	30
40.1165	4	OLD3_T_11	OLD3_T	O	3	TRUE	word141	scene10	qqwrestle	qqDead_Sea_A	1	40.1165	1	4.4017	SOF	D1S	40
50.1194	4	OLD3_T_13	OLD3_T	O	3	TRUE	word76	scene29	qqlick	qqTaj_Mahal_A	1	50.1194	1	3.6633	SOF	D1S	50
60.1236	4	OLD3_T_06	OLD3_T	O	3	TRUE	word06	scene08	qqaward	qqColorado_River_A	1	60.1236	4	4.3314	SOF	D1S	60
70.1261	4	OLD1_T_13	OLD1_T	O	1	TRUE	word48	object05	qqexplode	qqBucket_A	1	70.1261	3	4.3534	SOF	D1S	70
80.1276	4	OLD3_T_08	OLD3_T	O	3	TRUE	word107	scene01	qqscratch	qqAlcatraz_A	1	80.1276	2	5.7337	SOF	D1S	80
90.128	4	OLD3_T_01	OLD3_T	O	3	TRUE	word113	scene28	qqsmoke	qqStonehenge_A	1	90.128	1	4.7398	SOF	D1S	90
100.1201	4	OLD1_T_04	OLD1_T	O	1	TRUE	word03	object16	qqadopt	qqKeys_A	1	100.1201	1	6.3769	SOF	D1S	100
110.1232	4	OLD3_T_04	OLD3_T	O	3	TRUE	word11	scene03	qqbribe	qqArlington_Cemetery_A	1	110.1232	1	5.5851	SOF	D1S	110
120.1262	4	OLD1_T_16	OLD1_T	O	1	TRUE	word35	object26	qqdemonstrate	qqRazor_A	1	120.1262	4	4.2566	SOF	D1S	120
130.1294	4	OLD3_T_17	OLD3_T	O	3	TRUE	word13	scene18	qqbuy	qqHawaii_A	1	130.1294	3	6.0384	SOF	D1S	130
140.1299	4	OLD1_T_12	OLD1_T	O	1	TRUE	word22	object18	qqcomplain	qqMakeup_Brush_A	1	140.1299	3	4.0659	SOF	D1S	140
150.1299	4	OLD3_T_02	OLD3_T	O	3	TRUE	word111	scene27	qqshrink	qqSt_Louis_Arch_A	1	150.1299	2	5.0785	SOF	D1S	150
160.1226	4	OLD3_T_03	OLD3_T	O	3	TRUE	word122	scene33	qqsurround	qqUS_Supreme_Court_A	1	160.1226	3	3.9617	SOF	D1S	160
170.1262	4	OLD3_T_09	OLD3_T	O	3	TRUE	word69	scene26	qqinspire	qqSahara_Desert_A	1	170.1262	4	3.9794	SOF	D1S	170
180.1301	4	OLD3_T_10	OLD3_T	O	3	TRUE	word56	scene15	qqfreeze	qqGolden_Gate_Bridge_A	1	180.1301	2	4.955	SOF	D1S	180
190.1305	4	OLD3_T_11	OLD3_T	O	3	TRUE	word141	scene10	qqwrestle	qqDead_Sea_A	1	190.1305	1	4.1298	SOF	D1S	190
200.1313	4	OLD1_T_15	OLD1_T	O	1	TRUE	word04	object13	qqannoy	qqHandbag_A	1	200.1313	4	4.0182	SOF	D1S	200
210.1307	4	OLD3_T_06	OLD3_T	O	3	TRUE	word06	scene08	qqaward	qqColorado_River_A	1	210.1307	4	3.8573	SOF	D1S	210
220.1269	4	OLD3_T_18	OLD3_T	O	3	TRUE	word136	scene11	qqwarn	qqDisney_World_A	1	220.1269	1	4.3651	SOF	D1S	220
230.1296	4	OLD3_T_17	OLD3_T	O	3	TRUE	word13	scene18	qqbuy	qqHawaii_A	1	230.1296	3	4.0229	SOF	D1S	230
240.1322	4	OLD1_T_05	OLD1_T	O	1	TRUE	word60	object09	qqhaunt	qqFork_A	1	240.1322	3	4.6398	SOF	D1S	240
250.1329	4	OLD3_T_13	OLD3_T	O	3	TRUE	word76	scene29	qqlick	qqTaj_Mahal_A	1	250.1329	1	4.9456	SOF	D1S	250
260.1329	4	OLD3_T_14	OLD3_T	O	3	TRUE	word77	scene09	qqlocate	qqColosseum_A	1	260.1329	3	4.2784	SOF	D1S	260
270.126	4	OLD3_T_09	OLD3_T	O	3	TRUE	word69	scene26	qqinspire	qqSahara_Desert_A	1	270.126	3	3.2245	SOF	D1S	270
280.1295	4	OLD3_T_14	OLD3_T	O	3	TRUE	word77	scene09	qqlocate	qqColosseum_A	1	280.1295	3	3.1921	SOF	D1S	280
290.1337	4	OLD1_T_10	OLD1_T	O	1	TRUE	word24	object29	qqcram	qqSewing_Machine_A	1	290.1337	2	4.1438	SOF	D1S	290
