onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.051407	4	OLD3_R_18	OLD3_R	O	3	R	word111	object10	qqshrink	qqFrisbee_A	1	0.051407	1	2.7291	OFS	D1S	0
10.1348	4	OLD3_R_17	OLD3_R	O	3	R	word59	object21	qqgrow	qqMug_A	1	10.1348	1	2.1242	OFS	D1S	10
20.125	4	OLD3_R_11	OLD3_R	O	3	R	word108	object05	qqscrub	qqBucket_A	1	20.125	4	1.8203	OFS	D1S	20
30.1158	4	OLD3_R_07	OLD3_R	O	3	R	word36	object01	qqdiagnose	qqBaseball_Bat_A	1	30.1158	1	2.1073	OFS	D1S	30
40.1251	4	OLD3_R_09	OLD3_R	O	3	R	word50	object12	qqfix	qqHand_Cuffs_A	1	40.1251	1	2.3342	OFS	D1S	40
50.1235	4	OLD3_R_01	OLD3_R	O	3	R	word46	object18	qqescape	qqMakeup_Brush_A	1	50.1235	1	1.5689	OFS	D1S	50
60.1258	4	OLD1_R_03	OLD1_R	O	1	R	word27	face18	qqcritique	qqTyra_Banks_A	1	60.1258	4	2.2936	OFS	D1S	60
70.1257	4	OLD1_R_06	OLD1_R	O	1	R	word89	face21	qqpaint	qqBen_Affleck_A	1	70.1257	1	1.6146	OFS	D1S	70
80.1267	4	OLD1_R_02	OLD1_R	O	1	R	word57	face17	qqgraduate	qqTina_Fey_A	1	80.1267	3	3.4909	OFS	D1S	80
90.1194	4	OLD3_R_13	OLD3_R	O	3	R	word12	object08	qqbury	qqEraser_A	1	90.1194	1	1.4032	OFS	D1S	90
100.1225	4	OLD1_R_10	OLD1_R	O	1	R	word93	face24	qqpray	qqDaniel_Radcliffe_A	1	100.1225	1	2.2586	OFS	D1S	100
110.127	4	OLD3_R_14	OLD3_R	O	3	R	word47	object20	qqexercise	qqMicrophone_A	1	110.127	1	1.785	OFS	D1S	110
120.1276	4	OLD1_R_11	OLD1_R	O	1	R	word128	face34	qqtrade	qqOwen_Wilson_A	1	120.1276	1	1.7251	OFS	D1S	120
130.1281	4	OLD3_R_10	OLD3_R	O	3	R	word72	object26	qqjuggle	qqRazor_A	1	130.1281	1	2.027	OFS	D1S	130
140.1371	4	OLD3_R_03	OLD3_R	O	3	R	word99	object23	qqrefuse	qqUmbrella_A	1	140.1371	1	1.2834	OFS	D1S	140
150.1229	4	OLD3_R_15	OLD3_R	O	3	R	word77	object31	qqlocate	qqTeapot_A	1	150.1229	1	2.6915	OFS	D1S	150
160.1262	4	OLD3_R_08	OLD3_R	O	3	R	word126	object24	qqthrow	qqPipe_A	1	160.1262	1	1.7799	OFS	D1S	160
170.1297	4	OLD3_R_07	OLD3_R	O	3	R	word36	object01	qqdiagnose	qqBaseball_Bat_A	1	170.1297	1	1.8267	OFS	D1S	170
180.1295	4	OLD3_R_04	OLD3_R	O	3	R	word60	object11	qqhaunt	qqFrying_Pan_A	1	180.1295	1	2.2554	OFS	D1S	180
190.1203	4	OLD3_R_15	OLD3_R	O	3	R	word77	object31	qqlocate	qqTeapot_A	1	190.1203	1	1.9016	OFS	D1S	190
200.1414	4	OLD3_R_08	OLD3_R	O	3	R	word126	object24	qqthrow	qqPipe_A	1	200.1414	1	1.4168	OFS	D1S	200
210.1437	4	OLD3_R_13	OLD3_R	O	3	R	word12	object08	qqbury	qqEraser_A	1	210.1437	1	1.4467	OFS	D1S	210
220.13	4	OLD3_R_12	OLD3_R	O	3	R	word51	object28	qqflaunt	qqScrew_A	1	220.13	1	1.5892	OFS	D1S	220
230.1308	4	OLD3_R_16	OLD3_R	O	3	R	word01	object25	qqabandon	qqPlunger_A	1	230.1308	1	1.7067	OFS	D1S	230
240.1308	4	OLD3_R_05	OLD3_R	O	3	R	word54	object14	qqforgive	qqiPhone_A	1	240.1308	1	2.7691	OFS	D1S	240
250.1236	4	OLD1_R_12	OLD1_R	O	1	R	word40	face03	qqdream	qqEmma_Stone_A	1	250.1236	3	2.4882	OFS	D1S	250
260.1325	4	OLD3_R_02	OLD3_R	O	3	R	word102	object06	qqrepel	qqCalculator_A	1	260.1325	1	2.3303	OFS	D1S	260
270.1294	4	OLD3_R_12	OLD3_R	O	3	R	word51	object28	qqflaunt	qqScrew_A	1	270.1294	1	1.2795	OFS	D1S	270
280.1313	4	OLD3_R_16	OLD3_R	O	3	R	word01	object25	qqabandon	qqPlunger_A	1	280.1313	1	1.768	OFS	D1S	280
290.1319	4	OLD3_R_09	OLD3_R	O	3	R	word50	object12	qqfix	qqHand_Cuffs_A	1	290.1319	1	2.0382	OFS	D1S	290
300.1403	4	OLD3_R_14	OLD3_R	O	3	R	word47	object20	qqexercise	qqMicrophone_A	1	300.1403	1	1.3485	OFS	D1S	300
310.1326	4	OLD3_R_06	OLD3_R	O	3	R	word81	object19	qqmeet	qqMegaphone_A	1	310.1326	1	2.2605	OFS	D1S	310
320.1471	4	OLD1_R_17	OLD1_R	O	1	R	word14	face22	qqcarve	qqBradley_Cooper_A	1	320.1471	1	2.2788	OFS	D1S	320
330.1431	4	OLD3_R_11	OLD3_R	O	3	R	word108	object05	qqscrub	qqBucket_A	1	330.1431	4	1.5221	OFS	D1S	330
340.133	4	OLD1_R_16	OLD1_R	O	1	R	word125	face29	qqterrify	qqJon_Stewart_A	1	340.133	1	2.556	OFS	D1S	340
350.1403	4	OLD3_R_05	OLD3_R	O	3	R	word54	object14	qqforgive	qqiPhone_A	1	350.1403	1	1.3481	OFS	D1S	350
360.1263	4	OLD3_R_06	OLD3_R	O	3	R	word81	object19	qqmeet	qqMegaphone_A	1	360.1263	1	1.7013	OFS	D1S	360
370.1297	4	OLD1_R_05	OLD1_R	O	1	R	word131	face15	qquntangle	qqSofia_Vergara_A	1	370.1297	2	3.281	OFS	D1S	370
380.15	4	OLD1_R_07	OLD1_R	O	1	R	word17	face12	qqcheat	qqOprah_Winfrey_A	1	380.15	1	1.8977	OFS	D1S	380
390.1448	4	OLD1_R_01	OLD1_R	O	1	R	word85	face05	qqnegotiate	qqJennifer_Lopez_A	1	390.1448	3	2.7864	OFS	D1S	390
400.1402	4	OLD3_R_01	OLD3_R	O	3	R	word46	object18	qqescape	qqMakeup_Brush_A	1	400.1402	1	1.4492	OFS	D1S	400
410.1432	4	OLD1_R_15	OLD1_R	O	1	R	word03	face31	qqadopt	qqLeonardo_Dicaprio_A	1	410.1432	3	2.4155	OFS	D1S	410
420.1467	4	OLD3_R_02	OLD3_R	O	3	R	word102	object06	qqrepel	qqCalculator_A	1	420.1467	1	1.2727	OFS	D1S	420
430.1357	4	OLD3_R_17	OLD3_R	O	3	R	word59	object21	qqgrow	qqMug_A	1	430.1357	1	1.447	OFS	D1S	430
440.1366	4	OLD1_R_08	OLD1_R	O	1	R	word52	face16	qqfloss	qqTaylor_Swift_A	1	440.1366	3	1.8252	OFS	D1S	440
450.1356	4	OLD1_R_18	OLD1_R	O	1	R	word119	face09	qqsqueak	qqMadonna_A	1	450.1356	1	2.6607	OFS	D1S	450
460.1359	4	OLD3_R_09	OLD3_R	O	3	R	word50	object12	qqfix	qqHand_Cuffs_A	1	460.1359	1	1.3793	OFS	D1S	460
470.1363	4	OLD3_R_01	OLD3_R	O	3	R	word46	object18	qqescape	qqMakeup_Brush_A	1	470.1363	1	1.5041	OFS	D1S	470
480.1499	4	OLD3_R_08	OLD3_R	O	3	R	word126	object24	qqthrow	qqPipe_A	1	480.1499	1	1.444	OFS	D1S	480
490.1536	4	OLD3_R_13	OLD3_R	O	3	R	word12	object08	qqbury	qqEraser_A	1	490.1536	1	1.4333	OFS	D1S	490
500.1569	4	OLD3_R_11	OLD3_R	O	3	R	word108	object05	qqscrub	qqBucket_A	1	500.1569	4	1.4271	OFS	D1S	500
510.1428	4	OLD1_R_04	OLD1_R	O	1	R	word107	face23	qqscratch	qqBruce_Willis_A	1	510.1428	1	2.3687	OFS	D1S	510
520.1478	4	OLD1_R_09	OLD1_R	O	1	R	word132	face20	qqupdate	qqAlec_Baldwin_A	1	520.1478	2	2.1571	OFS	D1S	520
530.1382	4	OLD3_R_10	OLD3_R	O	3	R	word72	object26	qqjuggle	qqRazor_A	1	530.1382	1	1.3476	OFS	D1S	530
540.1358	4	OLD1_R_13	OLD1_R	O	1	R	word118	face10	qqspy	qqMiley_Cyrus_A	1	540.1358	1	1.8775	OFS	D1S	540
