onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.20044	4	OLD3_R_17	OLD3_R	O	3	R	word36	object25	qqdiagnose	qqPlunger_A	1	0.20044	1	3.0828	OFS	D1S	0
10.1452	4	OLD3_R_10	OLD3_R	O	3	R	word125	object16	qqterrify	qqKeys_A	1	10.1452	1	4.0489	OFS	D1S	10
20.1224	4	OLD1_R_05	OLD1_R	O	1	R	word103	face18	qqrescue	qqTyra_Banks_A	1	20.1224	2	2.8323	OFS	D1S	20
30.1216	4	OLD3_R_14	OLD3_R	O	3	R	word14	object12	qqcarve	qqHand_Cuffs_A	1	30.1216	1	2.3387	OFS	D1S	30
40.1217	4	OLD3_R_06	OLD3_R	O	3	R	word41	object13	qqdrop	qqHandbag_A	1	40.1217	1	2.8266	OFS	D1S	40
50.1213	4	OLD3_R_16	OLD3_R	O	3	R	word62	object06	qqhide	qqCalculator_A	1	50.1213	1	3.405	OFS	D1S	50
60.1219	4	OLD3_R_11	OLD3_R	O	3	R	word11	object31	qqbribe	qqTeapot_A	1	60.1219	1	2.4355	OFS	D1S	60
70.1221	4	OLD3_R_07	OLD3_R	O	3	R	word110	object34	qqseize	qqWalkie_Talkie_A	1	70.1221	2	3.9135	OFS	D1S	70
80.1216	4	OLD3_R_16	OLD3_R	O	3	R	word62	object06	qqhide	qqCalculator_A	1	80.1216	1	2.2364	OFS	D1S	80
90.1287	4	OLD3_R_09	OLD3_R	O	3	R	word27	object28	qqcritique	qqScrew_A	1	90.1287	1	2.5842	OFS	D1S	90
100.1218	4	OLD3_R_14	OLD3_R	O	3	R	word14	object12	qqcarve	qqHand_Cuffs_A	1	100.1218	1	2.1212	OFS	D1S	100
110.1359	4	OLD3_R_07	OLD3_R	O	3	R	word110	object34	qqseize	qqWalkie_Talkie_A	1	110.1359	1	3.0045	OFS	D1S	110
120.1209	4	OLD3_R_15	OLD3_R	O	3	R	word58	object21	qqgrill	qqMug_A	1	120.1209	1	3.0989	OFS	D1S	120
130.1256	4	OLD3_R_18	OLD3_R	O	3	R	word19	object24	qqclean	qqPipe_A	1	130.1256	3	3.0385	OFS	D1S	130
140.1293	4	OLD3_R_12	OLD3_R	O	3	R	word60	object09	qqhaunt	qqFork_A	1	140.1293	2	2.3733	OFS	D1S	140
150.1209	4	OLD3_R_09	OLD3_R	O	3	R	word27	object28	qqcritique	qqScrew_A	1	150.1209	1	3.7746	OFS	D1S	150
160.136	4	OLD3_R_13	OLD3_R	O	3	R	word120	object10	qqstretch	qqFrisbee_A	1	160.136	2	2.7887	OFS	D1S	160
170.1205	4	OLD3_R_17	OLD3_R	O	3	R	word36	object25	qqdiagnose	qqPlunger_A	1	170.1205	1	1.6288	OFS	D1S	170
180.1268	4	OLD3_R_03	OLD3_R	O	3	R	word92	object18	qqpolish	qqMakeup_Brush_A	1	180.1268	4	2.3032	OFS	D1S	180
190.1301	4	OLD3_R_04	OLD3_R	O	3	R	word51	object04	qqflaunt	qqBottle_A	1	190.1301	1	2.9462	OFS	D1S	190
200.1327	4	OLD3_R_01	OLD3_R	O	3	R	word97	object14	qqpunch	qqiPhone_A	1	200.1327	1	2.7669	OFS	D1S	200
