onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.010624	4	OLD1_T_15	OLD1_T	O	1	TRUE	word78	object23	qqmanipulate	qqUmbrella_A	2	0.010624	2	2.4078	SOF	D1S	0
10.1645	4	OLD3_T_16	OLD3_T	O	3	TRUE	word19	scene25	qqclean	qqRodeo_Drive_A	2	10.1645	3	2.7185	SOF	D1S	10
20.1339	4	OLD3_T_12	OLD3_T	O	3	TRUE	word32	scene10	qqdecay	qqDead_Sea_A	2	20.1339	1	2.9758	SOF	D1S	20
30.1202	4	OLD3_T_04	OLD3_T	O	3	TRUE	word67	scene07	qqinherit	qqCentral_Park_A	2	30.1202	2	3.3336	SOF	D1S	30
40.1169	4	OLD3_T_13	OLD3_T	O	3	TRUE	word28	scene20	qqcry	qqMachu_Picchu_A	2	40.1169	1	1.7304	SOF	D1S	40
50.1283	4	OLD3_T_06	OLD3_T	O	3	TRUE	word85	scene17	qqnegotiate	qqGreat_Wall_of_China_A	2	50.1283	2	2.5798	SOF	D1S	50
60.1307	4	OLD1_T_06	OLD1_T	O	1	TRUE	word103	object21	qqrescue	qqMug_A	2	60.1307	1	2.1482	SOF	D1S	60
70.1181	4	OLD3_T_18	OLD3_T	O	3	TRUE	word05	scene04	qqaudit	qqBerlin_Wall_A	2	70.1181	1	2.2212	SOF	D1S	70
80.1359	4	OLD3_T_02	OLD3_T	O	3	TRUE	word111	scene36	qqshrink	qqYankee_Stadium_A	2	80.1359	1	2.1074	SOF	D1S	80
90.1239	4	OLD3_T_01	OLD3_T	O	3	TRUE	word76	scene30	qqlick	qqTimbuktu_A	2	90.1239	1	1.7487	SOF	D1S	90
100.1358	4	OLD3_T_15	OLD3_T	O	3	TRUE	word74	scene03	qqkiss	qqArlington_Cemetery_A	2	100.1358	1	2.4436	SOF	D1S	100
110.1306	4	OLD3_T_11	OLD3_T	O	3	TRUE	word34	scene09	qqdeliver	qqColosseum_A	2	110.1306	1	2.3782	SOF	D1S	110
120.144	4	OLD3_T_08	OLD3_T	O	3	TRUE	word27	scene35	qqcritique	qqWhite_House_A	2	120.144	3	2.1337	SOF	D1S	120
130.1373	4	OLD1_T_07	OLD1_T	O	1	TRUE	word127	object08	qqtickle	qqEraser_A	2	130.1373	1	1.9694	SOF	D1S	130
140.137	4	OLD3_T_17	OLD3_T	O	3	TRUE	word110	scene21	qqseize	qqMadison_Square_Garden_A	2	140.137	1	2.5074	SOF	D1S	140
150.1377	4	OLD3_T_09	OLD3_T	O	3	TRUE	word126	scene23	qqthrow	qqOxford_University_A	2	150.1377	1	2.7403	SOF	D1S	150
160.1205	4	OLD3_T_08	OLD3_T	O	3	TRUE	word27	scene35	qqcritique	qqWhite_House_A	2	160.1205	3	1.3255	SOF	D1S	160
170.1349	4	OLD3_T_17	OLD3_T	O	3	TRUE	word110	scene21	qqseize	qqMadison_Square_Garden_A	2	170.1349	1	1.3844	SOF	D1S	170
180.1373	4	OLD3_T_01	OLD3_T	O	3	TRUE	word76	scene30	qqlick	qqTimbuktu_A	2	180.1373	1	1.4274	SOF	D1S	180
190.1237	4	OLD3_T_11	OLD3_T	O	3	TRUE	word34	scene09	qqdeliver	qqColosseum_A	2	190.1237	1	1.5978	SOF	D1S	190
200.1273	4	OLD1_T_05	OLD1_T	O	1	TRUE	word101	object04	qqrent	qqBottle_A	2	200.1273	1	2.1889	SOF	D1S	200
210.1229	4	OLD3_T_09	OLD3_T	O	3	TRUE	word126	scene23	qqthrow	qqOxford_University_A	2	210.1229	1	1.2857	SOF	D1S	210
220.1341	4	OLD3_T_07	OLD3_T	O	3	TRUE	word25	scene31	qqcrave	qqTimes_Square_A	2	220.1341	2	1.9755	SOF	D1S	220
230.1375	4	OLD3_T_13	OLD3_T	O	3	TRUE	word28	scene20	qqcry	qqMachu_Picchu_A	2	230.1375	1	1.849	SOF	D1S	230
240.14	4	OLD1_T_16	OLD1_T	O	1	TRUE	word06	object26	qqaward	qqRazor_A	2	240.14	1	2.4739	SOF	D1S	240
250.1401	4	OLD3_T_10	OLD3_T	O	3	TRUE	word120	scene11	qqstretch	qqDisney_World_A	2	250.1401	1	2.94	SOF	D1S	250
260.1407	4	OLD3_T_18	OLD3_T	O	3	TRUE	word05	scene04	qqaudit	qqBerlin_Wall_A	2	260.1407	1	1.3678	SOF	D1S	260
270.1341	4	OLD3_T_06	OLD3_T	O	3	TRUE	word85	scene17	qqnegotiate	qqGreat_Wall_of_China_A	2	270.1341	1	1.5471	SOF	D1S	270
280.138	4	OLD3_T_17	OLD3_T	O	3	TRUE	word110	scene21	qqseize	qqMadison_Square_Garden_A	2	280.138	1	1.4832	SOF	D1S	280
290.1408	4	OLD3_T_02	OLD3_T	O	3	TRUE	word111	scene36	qqshrink	qqYankee_Stadium_A	2	290.1408	1	1.1686	SOF	D1S	290
300.1278	4	OLD3_T_06	OLD3_T	O	3	TRUE	word85	scene17	qqnegotiate	qqGreat_Wall_of_China_A	2	300.1278	2	1.9948	SOF	D1S	300
310.1247	4	OLD3_T_12	OLD3_T	O	3	TRUE	word32	scene10	qqdecay	qqDead_Sea_A	2	310.1247	2	1.9593	SOF	D1S	310
320.1424	4	OLD3_T_10	OLD3_T	O	3	TRUE	word120	scene11	qqstretch	qqDisney_World_A	2	320.1424	1	1.7307	SOF	D1S	320
330.1249	4	OLD3_T_03	OLD3_T	O	3	TRUE	word133	scene06	qqvisit	qqBuckingham_Palace_A	2	330.1249	4	2.059	SOF	D1S	330
340.1244	4	OLD1_T_18	OLD1_T	O	1	TRUE	word105	object31	qqrub	qqTeapot_A	2	340.1244	2	3.9956	SOF	D1S	340
350.1441	4	OLD3_T_15	OLD3_T	O	3	TRUE	word74	scene03	qqkiss	qqArlington_Cemetery_A	2	350.1441	1	1.0531	SOF	D1S	350
360.1256	4	OLD3_T_05	OLD3_T	O	3	TRUE	word43	scene28	qqeat	qqStonehenge_A	2	360.1256	1	2.1034	SOF	D1S	360
370.1261	4	OLD3_T_14	OLD3_T	O	3	TRUE	word40	scene19	qqdream	qqLas_Vegas_A	2	370.1261	3	2.4334	SOF	D1S	370
380.127	4	OLD1_T_12	OLD1_T	O	1	TRUE	word11	object01	qqbribe	qqBaseball_Bat_A	2	380.127	2	2.4409	SOF	D1S	380
390.1265	4	OLD3_T_09	OLD3_T	O	3	TRUE	word126	scene23	qqthrow	qqOxford_University_A	2	390.1265	1	1.1898	SOF	D1S	390
