onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.10795	4	OLD3_T_01	OLD3_T	O	3	TRUE	word104	face04	qqretire	qqEmma_Watson_A	1	0.10795	1	2.8056	FSO	D1S	0
10.1409	4	OLD3_T_07	OLD3_T	O	3	TRUE	word102	face26	qqrepel	qqGeorge_Clooney_A	1	10.1409	1	5.071	FSO	D1S	10
20.1246	4	OLD1_T_06	OLD1_T	O	1	TRUE	word116	scene05	qqsoak	qqBrooklyn_Bridge_A	1	20.1246	1	2.7484	FSO	D1S	20
30.1189	4	OLD3_T_03	OLD3_T	O	3	TRUE	word43	face34	qqeat	qqOwen_Wilson_A	1	30.1189	4	2.5076	FSO	D1S	30
40.1222	4	OLD1_T_05	OLD1_T	O	1	TRUE	word131	scene34	qquntangle	qqWashington_Monument_A	1	40.1222	4	4.7276	FSO	D1S	40
50.124	4	OLD1_T_16	OLD1_T	O	1	TRUE	word103	scene27	qqrescue	qqSt_Louis_Arch_A	1	50.124	1	4.7479	FSO	D1S	50
60.1231	4	OLD1_T_08	OLD1_T	O	1	TRUE	word132	scene19	qqupdate	qqLas_Vegas_A	1	60.1231	4	3.3487	FSO	D1S	60
70.1241	4	OLD3_T_12	OLD3_T	O	3	TRUE	word36	face28	qqdiagnose	qqJohnny_Depp_A	1	70.1241	4	2.2876	FSO	D1S	70
80.124	4	OLD1_T_09	OLD1_T	O	1	TRUE	word01	scene29	qqabandon	qqTaj_Mahal_A	1	80.124	1	2.973	FSO	D1S	80
90.1223	4	OLD3_T_17	OLD3_T	O	3	TRUE	word15	face01	qqcharge	qqAdele_A	1	90.1223	4	3.1121	FSO	D1S	90
100.1403	4	OLD3_T_04	OLD3_T	O	3	TRUE	word141	face35	qqwrestle	qqSteve_Carell_A	1	100.1403	4	2.2579	FSO	D1S	100
110.1239	4	OLD3_T_18	OLD3_T	O	3	TRUE	word112	face30	qqskate	qqKanye_West_A	1	110.1239	1	2.8803	FSO	D1S	110
120.1236	4	OLD3_T_13	OLD3_T	O	3	TRUE	word11	face07	qqbribe	qqKeira_Knightly_A	1	120.1236	2	4.1149	FSO	D1S	120
130.1233	4	OLD3_T_16	OLD3_T	O	3	TRUE	word51	face36	qqflaunt	qqTom_Hanks_A	1	130.1233	3	2.8629	FSO	D1S	130
140.1218	4	OLD1_T_11	OLD1_T	O	1	TRUE	word58	scene18	qqgrill	qqHawaii_A	1	140.1218	4	2.7999	FSO	D1S	140
150.1249	4	OLD3_T_07	OLD3_T	O	3	TRUE	word102	face26	qqrepel	qqGeorge_Clooney_A	1	150.1249	1	4.8729	FSO	D1S	150
160.1231	4	OLD1_T_13	OLD1_T	O	1	TRUE	word129	scene07	qqtravel	qqCentral_Park_A	1	160.1231	2	3.4575	FSO	D1S	160
170.1221	4	OLD1_T_12	OLD1_T	O	1	TRUE	word100	scene25	qqrelax	qqRodeo_Drive_A	1	170.1221	4	3.4424	FSO	D1S	170
180.1223	4	OLD1_T_15	OLD1_T	O	1	TRUE	word29	scene22	qqcustomize	qqMississippi_River_A	1	180.1223	1	4.2779	FSO	D1S	180
190.1209	4	OLD3_T_03	OLD3_T	O	3	TRUE	word43	face34	qqeat	qqOwen_Wilson_A	1	190.1209	4	1.781	FSO	D1S	190
200.1252	4	OLD3_T_15	OLD3_T	O	3	TRUE	word77	face22	qqlocate	qqBradley_Cooper_A	1	200.1252	1	4.1694	FSO	D1S	200
210.1221	4	OLD3_T_07	OLD3_T	O	3	TRUE	word102	face26	qqrepel	qqGeorge_Clooney_A	1	210.1221	2	3.6531	FSO	D1S	210
220.139	4	OLD3_T_02	OLD3_T	O	3	TRUE	word38	face32	qqdive	qqMatt_Damon_A	1	220.139	1	3.6836	FSO	D1S	220
230.1354	4	OLD3_T_11	OLD3_T	O	3	TRUE	word54	face03	qqforgive	qqEmma_Stone_A	1	230.1354	4	2.5332	FSO	D1S	230
240.1383	4	OLD1_T_02	OLD1_T	O	1	TRUE	word89	scene31	qqpaint	qqTimes_Square_A	1	240.1383	4	2.2193	FSO	D1S	240
250.1253	4	OLD1_T_17	OLD1_T	O	1	TRUE	word63	scene24	qqhunt	qqPalace_of_Versailles_A	1	250.1253	4	3.6831	FSO	D1S	250
260.1283	4	OLD3_T_15	OLD3_T	O	3	TRUE	word77	face22	qqlocate	qqBradley_Cooper_A	1	260.1283	1	3.8727	FSO	D1S	260
270.1314	4	OLD3_T_03	OLD3_T	O	3	TRUE	word43	face34	qqeat	qqOwen_Wilson_A	1	270.1314	4	1.3984	FSO	D1S	270
280.1353	4	OLD3_T_06	OLD3_T	O	3	TRUE	word04	face18	qqannoy	qqTyra_Banks_A	1	280.1353	4	3.3783	FSO	D1S	280
290.1377	4	OLD3_T_01	OLD3_T	O	3	TRUE	word104	face04	qqretire	qqEmma_Watson_A	1	290.1377	1	1.7863	FSO	D1S	290
300.1376	4	OLD3_T_10	OLD3_T	O	3	TRUE	word12	face16	qqbury	qqTaylor_Swift_A	1	300.1376	4	2.1869	FSO	D1S	300
310.1291	4	OLD3_T_13	OLD3_T	O	3	TRUE	word11	face07	qqbribe	qqKeira_Knightly_A	1	310.1291	2	4.1465	FSO	D1S	310
320.1322	4	OLD3_T_04	OLD3_T	O	3	TRUE	word141	face35	qqwrestle	qqSteve_Carell_A	1	320.1322	4	4.1851	FSO	D1S	320
330.152	4	OLD3_T_02	OLD3_T	O	3	TRUE	word38	face32	qqdive	qqMatt_Damon_A	1	330.152	1	2.1518	FSO	D1S	330
340.138	4	OLD3_T_04	OLD3_T	O	3	TRUE	word141	face35	qqwrestle	qqSteve_Carell_A	1	340.138	4	2.0508	FSO	D1S	340
350.1377	4	OLD3_T_02	OLD3_T	O	3	TRUE	word38	face32	qqdive	qqMatt_Damon_A	1	350.1377	1	1.2391	FSO	D1S	350
