onset	duration	trial_idx	condition	day	rep	tested	wordID	picID	word	pic	run	real_onsest	pic_rating	rating_RT	cat_group	exp_phase	rounded_onset
0.096866	4	OLD1_R_16	OLD1_R	O	1	R	word86	scene35	qqnurture	qqWhite_House_A	1	0.096866	1	2.5684	FSO	D1S	0
10.1509	4	OLD1_R_07	OLD1_R	O	1	R	word69	scene03	qqinspire	qqArlington_Cemetery_A	1	10.1509	1	3.1997	FSO	D1S	10
20.119	4	OLD3_R_03	OLD3_R	O	3	R	word64	face12	qqignore	qqOprah_Winfrey_A	1	20.119	1	3.7928	FSO	D1S	20
30.1186	4	OLD3_R_07	OLD3_R	O	3	R	word07	face30	qqbalance	qqKanye_West_A	1	30.1186	1	2.1461	FSO	D1S	30
40.1279	4	OLD3_R_13	OLD3_R	O	3	R	word96	face35	qqpublicize	qqSteve_Carell_A	1	40.1279	1	2.1073	FSO	D1S	40
50.1199	4	OLD1_R_02	OLD1_R	O	1	R	word16	scene27	qqchase	qqSt_Louis_Arch_A	1	50.1199	2	3.4617	FSO	D1S	50
60.1194	4	OLD1_R_12	OLD1_R	O	1	R	word17	scene20	qqcheat	qqMachu_Picchu_A	1	60.1194	1	1.9245	FSO	D1S	60
70.1201	4	OLD3_R_16	OLD3_R	O	3	R	word47	face31	qqexercise	qqLeonardo_Dicaprio_A	1	70.1201	3	1.9411	FSO	D1S	70
80.1208	4	OLD3_R_15	OLD3_R	O	3	R	word18	face21	qqchill	qqBen_Affleck_A	1	80.1208	3	1.8461	FSO	D1S	80
90.1204	4	OLD3_R_09	OLD3_R	O	3	R	word95	face13	qqprotect	qqReese_Witherspoon_A	1	90.1204	2	4.0531	FSO	D1S	90
100.1216	4	OLD1_R_15	OLD1_R	O	1	R	word103	scene16	qqrescue	qqGreat_Pyramids_A	1	100.1216	3	2.1754	FSO	D1S	100
110.1344	4	OLD3_R_18	OLD3_R	O	3	R	word50	face36	qqfix	qqTom_Hanks_A	1	110.1344	1	3.2131	FSO	D1S	110
120.1375	4	OLD3_R_08	OLD3_R	O	3	R	word84	face32	qqnap	qqMatt_Damon_A	1	120.1375	1	2.0837	FSO	D1S	120
130.1218	4	OLD1_R_10	OLD1_R	O	1	R	word66	scene18	qqinfect	qqHawaii_A	1	130.1218	1	2.1009	FSO	D1S	130
140.1393	4	OLD3_R_06	OLD3_R	O	3	R	word52	face18	qqfloss	qqTyra_Banks_A	1	140.1393	4	2.4764	FSO	D1S	140
150.1232	4	OLD3_R_14	OLD3_R	O	3	R	word37	face01	qqdiscover	qqAdele_A	1	150.1232	4	2.042	FSO	D1S	150
160.1346	4	OLD3_R_10	OLD3_R	O	3	R	word71	face06	qqinvade	qqJulianne_Moore_A	1	160.1346	1	2.1352	FSO	D1S	160
170.1204	4	OLD3_R_13	OLD3_R	O	3	R	word96	face35	qqpublicize	qqSteve_Carell_A	1	170.1204	1	2.0433	FSO	D1S	170
180.1402	4	OLD3_R_01	OLD3_R	O	3	R	word77	face08	qqlocate	qqLea_Michele_A	1	180.1402	2	2.7982	FSO	D1S	180
190.1396	4	OLD3_R_08	OLD3_R	O	3	R	word84	face32	qqnap	qqMatt_Damon_A	1	190.1396	1	1.3539	FSO	D1S	190
200.1232	4	OLD3_R_13	OLD3_R	O	3	R	word96	face35	qqpublicize	qqSteve_Carell_A	1	200.1232	1	2.3535	FSO	D1S	200
210.1242	4	OLD3_R_11	OLD3_R	O	3	R	word56	face16	qqfreeze	qqTaylor_Swift_A	1	210.1242	2	2.9482	FSO	D1S	210
220.1236	4	OLD3_R_07	OLD3_R	O	3	R	word07	face30	qqbalance	qqKanye_West_A	1	220.1236	1	2.0557	FSO	D1S	220
230.124	4	OLD1_R_09	OLD1_R	O	1	R	word67	scene14	qqinherit	qqForbidden_City_A	1	230.124	2	3.8198	FSO	D1S	230
240.1444	4	OLD1_R_13	OLD1_R	O	1	R	word144	scene33	qqyodel	qqUS_Supreme_Court_A	1	240.1444	1	2.1988	FSO	D1S	240
250.1363	4	OLD3_R_04	OLD3_R	O	3	R	word122	face05	qqsurround	qqJennifer_Lopez_A	1	250.1363	3	1.9205	FSO	D1S	250
260.1252	4	OLD3_R_10	OLD3_R	O	3	R	word71	face06	qqinvade	qqJulianne_Moore_A	1	260.1252	1	1.2665	FSO	D1S	260
270.1358	4	OLD1_R_18	OLD1_R	O	1	R	word72	scene25	qqjuggle	qqRodeo_Drive_A	1	270.1358	2	3.0781	FSO	D1S	270
280.1394	4	OLD1_R_11	OLD1_R	O	1	R	word102	scene01	qqrepel	qqAlcatraz_A	1	280.1394	4	2.7996	FSO	D1S	280
290.1432	4	OLD3_R_08	OLD3_R	O	3	R	word84	face32	qqnap	qqMatt_Damon_A	1	290.1432	1	1.4424	FSO	D1S	290
300.1291	4	OLD3_R_02	OLD3_R	O	3	R	word135	face28	qqwander	qqJohnny_Depp_A	1	300.1291	4	1.9909	FSO	D1S	300
310.1326	4	OLD3_R_14	OLD3_R	O	3	R	word37	face01	qqdiscover	qqAdele_A	1	310.1326	4	2.3142	FSO	D1S	310
320.1361	4	OLD3_R_17	OLD3_R	O	3	R	word132	face27	qqupdate	qqJoe_Biden_A	1	320.1361	3	1.7789	FSO	D1S	320
330.1393	4	OLD1_R_05	OLD1_R	O	1	R	word88	scene23	qqpaddle	qqOxford_University_A	1	330.1393	1	2.0745	FSO	D1S	330
340.1431	4	OLD3_R_02	OLD3_R	O	3	R	word135	face28	qqwander	qqJohnny_Depp_A	1	340.1431	4	1.9083	FSO	D1S	340
350.1464	4	OLD3_R_05	OLD3_R	O	3	R	word115	face17	qqsnore	qqTina_Fey_A	1	350.1464	4	2.164	FSO	D1S	350
360.1324	4	OLD3_R_16	OLD3_R	O	3	R	word47	face31	qqexercise	qqLeonardo_Dicaprio_A	1	360.1324	3	1.5265	FSO	D1S	360
370.1366	4	OLD1_R_03	OLD1_R	O	1	R	word106	scene22	qqsabotage	qqMississippi_River_A	1	370.1366	2	2.3139	FSO	D1S	370
380.1393	4	OLD3_R_18	OLD3_R	O	3	R	word50	face36	qqfix	qqTom_Hanks_A	1	380.1393	1	2.397	FSO	D1S	380
390.1432	4	OLD3_R_17	OLD3_R	O	3	R	word132	face27	qqupdate	qqJoe_Biden_A	1	390.1432	4	1.9337	FSO	D1S	390
400.1456	4	OLD1_R_04	OLD1_R	O	1	R	word20	scene11	qqclimb	qqDisney_World_A	1	400.1456	3	2.5013	FSO	D1S	400
410.1463	4	OLD3_R_05	OLD3_R	O	3	R	word115	face17	qqsnore	qqTina_Fey_A	1	410.1463	4	1.4691	FSO	D1S	410
420.1367	4	OLD1_R_17	OLD1_R	O	1	R	word75	scene30	qqlaunch	qqTimbuktu_A	1	420.1367	4	2.4438	FSO	D1S	420
430.1403	4	OLD1_R_01	OLD1_R	O	1	R	word19	scene10	qqclean	qqDead_Sea_A	1	430.1403	4	2.6195	FSO	D1S	430
440.1432	4	OLD3_R_11	OLD3_R	O	3	R	word56	face16	qqfreeze	qqTaylor_Swift_A	1	440.1432	2	1.4073	FSO	D1S	440
450.1461	4	OLD3_R_09	OLD3_R	O	3	R	word95	face13	qqprotect	qqReese_Witherspoon_A	1	450.1461	2	1.537	FSO	D1S	450
460.1475	4	OLD3_R_12	OLD3_R	O	3	R	word13	face23	qqbuy	qqBruce_Willis_A	1	460.1475	2	2.2831	FSO	D1S	460
470.1359	4	OLD3_R_06	OLD3_R	O	3	R	word52	face18	qqfloss	qqTyra_Banks_A	1	470.1359	4	1.906	FSO	D1S	470
480.1397	4	OLD3_R_14	OLD3_R	O	3	R	word37	face01	qqdiscover	qqAdele_A	1	480.1397	4	1.6987	FSO	D1S	480
490.1426	4	OLD3_R_02	OLD3_R	O	3	R	word135	face28	qqwander	qqJohnny_Depp_A	1	490.1426	4	1.1439	FSO	D1S	490
500.1463	4	OLD3_R_12	OLD3_R	O	3	R	word13	face23	qqbuy	qqBruce_Willis_A	1	500.1463	2	2.0995	FSO	D1S	500
510.149	4	OLD3_R_05	OLD3_R	O	3	R	word115	face17	qqsnore	qqTina_Fey_A	1	510.149	4	1.5485	FSO	D1S	510
520.1489	4	OLD3_R_01	OLD3_R	O	3	R	word77	face08	qqlocate	qqLea_Michele_A	1	520.1489	3	2.9454	FSO	D1S	520
530.1396	4	OLD3_R_03	OLD3_R	O	3	R	word64	face12	qqignore	qqOprah_Winfrey_A	1	530.1396	1	1.71	FSO	D1S	530
540.1431	4	OLD3_R_01	OLD3_R	O	3	R	word77	face08	qqlocate	qqLea_Michele_A	1	540.1431	3	2.3344	FSO	D1S	540
550.1463	4	OLD3_R_04	OLD3_R	O	3	R	word122	face05	qqsurround	qqJennifer_Lopez_A	1	550.1463	3	1.7019	FSO	D1S	550
560.15	4	OLD1_R_06	OLD1_R	O	1	R	word90	scene34	qqpay	qqWashington_Monument_A	1	560.15	1	2.4076	FSO	D1S	560
570.1495	4	OLD3_R_12	OLD3_R	O	3	R	word13	face23	qqbuy	qqBruce_Willis_A	1	570.1495	2	2.4572	FSO	D1S	570
580.1506	4	OLD3_R_18	OLD3_R	O	3	R	word50	face36	qqfix	qqTom_Hanks_A	1	580.1506	1	1.2295	FSO	D1S	580
590.1432	4	OLD3_R_04	OLD3_R	O	3	R	word122	face05	qqsurround	qqJennifer_Lopez_A	1	590.1432	3	1.8303	FSO	D1S	590
600.1464	4	OLD3_R_15	OLD3_R	O	3	R	word18	face21	qqchill	qqBen_Affleck_A	1	600.1464	3	1.3238	FSO	D1S	600
610.1492	4	OLD3_R_16	OLD3_R	O	3	R	word47	face31	qqexercise	qqLeonardo_Dicaprio_A	1	610.1492	3	1.825	FSO	D1S	610
620.1516	4	OLD3_R_09	OLD3_R	O	3	R	word95	face13	qqprotect	qqReese_Witherspoon_A	1	620.1516	1	2.2871	FSO	D1S	620
630.14	4	OLD3_R_03	OLD3_R	O	3	R	word64	face12	qqignore	qqOprah_Winfrey_A	1	630.14	1	1.3728	FSO	D1S	630
640.1522	4	OLD3_R_06	OLD3_R	O	3	R	word52	face18	qqfloss	qqTyra_Banks_A	1	640.1522	4	1.6247	FSO	D1S	640
650.1462	4	OLD3_R_10	OLD3_R	O	3	R	word71	face06	qqinvade	qqJulianne_Moore_A	1	650.1462	1	1.6949	FSO	D1S	650
